,SMILES,BDE
29-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccc3c(c2-c2c(ccc4c2CCCC4)[P](C(C)(C)C)(C(C)(C)C)[Ni]1(C(F)(F)F)C(F)(F)F)CCCC3,28.9
47-2-niii-cf3.log,FC(F)(F)C1=C[CH]N2C(=C1)[C]1C=C(C(F)(F)F)C=C3C4=CC(C(F)(F)F)=C[CH]N4[Ni@TB17]2(C(F)(F)F)(C(F)(F)F)N13,28.7
28-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)[P](C(C)(C)C)(C(C)(C)C)[Ni]1(C(F)(F)F)C(F)(F)F,27.8
35-3-niii-cf3.log,CC(C)(C)P(c1cccc2c1[C@@H]1CC[C@H]2c2cccc([P]([Ni@SP2](C(F)(F)F)C(F)(F)F)(C(C)(C)C)C(C)(C)C)c21)C(C)(C)C,27.3
59-3-niii-cf3.log,CC(C)(C)N1C=CN2CCN3C=CN(C(C)(C)C)[C]3[Ni](C(F)(F)F)(C(F)(F)F)[C]21,27.3
40-5-niii-cf3.log,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)[C@H]2c3ccccc3[P](n3cccc3)(n3cccc3)[Ni](C(F)(F)F)(C(F)(F)F)[P](n3cccc3)(n3cccc3)c3ccccc3[C@H]12,26.3
25-3-niii-cf3.log,Cc1cccc2c1-c1c(C)cccc1[P](C(C)(C)C)(C(C)(C)C)[Ni](C(F)(F)F)(C(F)(F)F)[P]2(C(C)(C)C)C(C)(C)C,26.1
21-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccccc2Oc2ccccc2[P](C(C)(C)C)(C(C)(C)C)[Ni]1(C(F)(F)F)C(F)(F)F,25.8
31-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@@H]2CCCC23CCC[C@H]3[P](C(C)(C)C)(C(C)(C)C)[Ni]1(C(F)(F)F)C(F)(F)F,24.9
39-4-niii-cf3.log,FC(F)(F)[Ni@SP3]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2cc3ccc2CCc2ccc(c(c2)[P]1(C1CCCCC1)C1CCCCC1)CC3,23.1
39-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2cc3ccc2CCc2ccc(c(c2)[P](C(C)(C)C)(C(C)(C)C)[Ni]1(C(F)(F)F)C(F)(F)F)CC3,21.6
32-3-niii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)O[C@@H]2CCCC23CCC[C@H]3O[P](C(C)(C)C)(C(C)(C)C)[Ni@SP3]1(C(F)(F)F)C(F)(F)F,21
