,SMILES,BDE
29-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccc3c(c2-c2c(ccc4c2CCCC4)[P](C(C)(C)C)(C(C)(C)C)[Pd]1(C(F)(F)F)C(F)(F)F)CCCC3,38.1
22-3-pdii-cf3.log,CC(C)(C)P(c1cccc2c1oc1c([P]([Pd](C(F)(F)F)C(F)(F)F)(C(C)(C)C)C(C)(C)C)cccc12)C(C)(C)C,37.9
40-5-pdii-cf3.log,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)[C@H]2c3ccccc3[P](n3cccc3)(n3cccc3)[Pd](C(F)(F)F)(C(F)(F)F)[P](n3cccc3)(n3cccc3)c3ccccc3[C@H]12,37.8
28-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)[P](C(C)(C)C)(C(C)(C)C)[Pd]1(C(F)(F)F)C(F)(F)F,37.1
31-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@@H]2CCCC23CCC[C@H]3[P](C(C)(C)C)(C(C)(C)C)[Pd]1(C(F)(F)F)C(F)(F)F,36.8
39-4-pdii-cf3.log,FC(F)(F)[Pd@SP3]1(C(F)(F)F)[P](C2CCCCC2)(C2CCCCC2)c2cc3ccc2CCc2ccc(c(c2)[P]1(C1CCCCC1)C1CCCCC1)CC3,36.8
25-3-pdii-cf3.log,Cc1cccc2c1-c1c(C)cccc1[P](C(C)(C)C)(C(C)(C)C)[Pd](C(F)(F)F)(C(F)(F)F)[P]2(C(C)(C)C)C(C)(C)C,36.5
32-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)O[C@@H]2CCCC23CCC[C@H]3O[P](C(C)(C)C)(C(C)(C)C)[Pd@SP3]1(C(F)(F)F)C(F)(F)F,36.5
37-5-pdii-cf3.log,C[C@H]1c2ccccc2[P@@]2(n3cccc3)N1CCN1[C@@H](C)c3ccccc3[P@]1(n1cccc1)[Pd@TB16]2(C(F)(F)F)C(F)(F)F,36.4
39-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2cc3ccc2CCc2ccc(c(c2)[P](C(C)(C)C)(C(C)(C)C)[Pd]1(C(F)(F)F)C(F)(F)F)CC3,35.1
35-3-pdii-cf3.log,CC(C)(C)P(c1cccc2c1[C@@H]1CC[C@H]2c2cccc([P]([Pd@SP2](C(F)(F)F)C(F)(F)F)(C(C)(C)C)C(C)(C)C)c21)C(C)(C)C,34.8
21-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccccc2Oc2ccccc2[P](C(C)(C)C)(C(C)(C)C)[Pd]1(C(F)(F)F)C(F)(F)F,34.5
36-3-pdii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccccc2[CH][N][C@@H]2CCCC[C@H]2[N][CH]c2ccccc2[P](C(C)(C)C)(C(C)(C)C)[Pd@SP2]1(C(F)(F)F)C(F)(F)F,30.7
