,SMILES,BDE
47-3-ptii-cf3.log,FC1=CC2=C3C=C(F)C=C(c4cc(F)ccn4)N3[Pt@SP1](C(F)(F)F)(C(F)(F)F)N2C=C1,46.6
25-3-ptii-cf3.log,Cc1cccc2c1-c1c(C)cccc1[P](C(C)(C)C)(C(C)(C)C)[Pt](C(F)(F)F)(C(F)(F)F)[P]2(C(C)(C)C)C(C)(C)C,46.3
40-5-ptii-cf3.log,CCOC(=O)[C@@H]1[C@@H](C(=O)OCC)[C@H]2c3ccccc3[P](n3cccc3)(n3cccc3)[Pt@TB5](C(F)(F)F)(C(F)(F)F)[P](n3cccc3)(n3cccc3)c3ccccc3[C@H]12,45.7
47-5-ptii-cf3.log,FC(F)(F)[Pt@SP3]1(C(F)(F)F)N2C=CC(c3ccccc3)=CC2=C2C=C(c3ccccc3)C=C(c3cc(-c4ccccc4)ccn3)N21,44.7
31-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)[C@@H]2CCCC23CCC[C@H]3[P](C(C)(C)C)(C(C)(C)C)[Pt]1(C(F)(F)F)C(F)(F)F,44.6
37-5-ptii-cf3.log,C[C@H]1c2ccccc2[P@@]2(n3cccc3)N1CCN1[C@@H](C)c3ccccc3[P@]1(n1cccc1)[Pt@TB16]2(C(F)(F)F)C(F)(F)F,44.5
36-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccccc2[CH][N][C@@H]2CCCC[C@H]2[N][CH]c2ccccc2[P](C(C)(C)C)(C(C)(C)C)[Pt@SP2]1(C(F)(F)F)C(F)(F)F,43.1
35-3-ptii-cf3.log,CC(C)(C)P(c1cccc2c1[C@@H]1CC[C@H]2c2cccc([P]([Pt@SP2](C(F)(F)F)C(F)(F)F)(C(C)(C)C)C(C)(C)C)c21)C(C)(C)C,42.8
39-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2cc3ccc2CCc2ccc(c(c2)[P](C(C)(C)C)(C(C)(C)C)[Pt]1(C(F)(F)F)C(F)(F)F)CC3,41.4
21-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2ccccc2Oc2ccccc2[P](C(C)(C)C)(C(C)(C)C)[Pt]1(C(F)(F)F)C(F)(F)F,37.4
33-3-ptii-cf3.log,CC(C)(C)[P]1(C(C)(C)C)c2cccc3c2C2(CC3)CCc3cccc(c32)[P](C(C)(C)C)(C(C)(C)C)[Pt]1(C(F)(F)F)C(F)(F)F,30.7
